fid,start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,voltage,polarity,start_option,end_option,rid
154,6CENTER PNT_360533,8PLATEAU TN_360077,34.6665318,-84.97089121,36.05858036,-85.14194112,500,ac,default,default,6CENTER_PNT_360533-8PLATEAU_TN_360077
155,6CENTER PNT_360533,8RACCOON MTN_360079,34.6665318,-84.97089121,35.05681146,-85.38724619,500,ac,default,default,6CENTER_PNT_360533-8RACCOON_MTN_360079
156,6CENTER PNT_360533,8RUTHERFORD_360010,34.6665318,-84.97089121,35.82791498,-86.59841524,500,ac,default,default,6CENTER_PNT_360533-8RUTHERFORD_360010
157,6CENTER PNT_360533,8SEQUOYAH NP_360081,34.6665318,-84.97089121,35.22706031,-85.09419774,500,ac,default,default,6CENTER_PNT_360533-8SEQUOYAH_NP_360081
158,6CENTER PNT_360533,8SHAWNEE FP_360001,34.6665318,-84.97089121,37.150267,-88.778122,500,ac,default,default,6CENTER_PNT_360533-8SHAWNEE_FP_360001
159,6CENTER PNT_360533,8SHELBY TN_360021,34.6665318,-84.97089121,35.38606284,-89.80340294,500,ac,default,default,6CENTER_PNT_360533-8SHELBY_TN_360021
160,6CENTER PNT_360533,8TRICO STEEL_360014,34.6665318,-84.97089121,34.60872576,-87.05506218,500,ac,default,default,6CENTER_PNT_360533-8TRICO_STEEL_360014
161,6CENTER PNT_360533,8UNION MS_360033,34.6665318,-84.97089121,34.37783096,-88.85850114,500,ac,default,default,6CENTER_PNT_360533-8UNION_MS_360033
162,6CENTER PNT_360533,8VOLUNTEER_360097,34.6665318,-84.97089121,36.1219789,-83.81482256,500,ac,default,default,6CENTER_PNT_360533-8VOLUNTEER_360097
163,6CENTER PNT_360533,8WEST POINT_360035,34.6665318,-84.97089121,33.63551392,-88.65363834,500,ac,default,default,6CENTER_PNT_360533-8WEST_POINT_360035
164,6CENTER PNT_360533,8WID CRK FP_360065,34.6665318,-84.97089121,34.88726197,-85.75423778,500,ac,default,default,6CENTER_PNT_360533-8WID_CRK_FP_360065
165,6CENTER PNT_360533,8WILSON TN_360071,34.6665318,-84.97089121,36.2052377,-86.46506033,500,ac,default,default,6CENTER_PNT_360533-8WILSON_TN_360071
166,6CLOUDLANDGA_361633,6CONCORD TN_361509,34.81849122,-85.5353055,34.99679719,-85.1610968,230,ac,default,default,6CLOUDLANDGA_361633-6CONCORD_TN_361509
167,6CLOUDLANDGA_361633,6COUNTY LINE_360013,34.81849122,-85.5353055,34.74311084,-85.00751569,230,ac,default,default,6CLOUDLANDGA_361633-6COUNTY_LINE_360013
168,6CLOUDLANDGA_361633,6KENSNGTN GA_361503,34.81849122,-85.5353055,34.81265905,-85.32344844,230,ac,default,default,6CLOUDLANDGA_361633-6KENSNGTN_GA_361503
169,6CLOUDLANDGA_361633,6LOOPERS FRM_360602,34.81849122,-85.5353055,34.708916,-84.922795,230,ac,default,default,6CLOUDLANDGA_361633-6LOOPERS_FRM_360602
170,6CLOUDLANDGA_361633,6ROCK SPG GA_361500,34.81849122,-85.5353055,34.83897801,-85.28020801,230,ac,default,default,6CLOUDLANDGA_361633-6ROCK_SPG_GA_361500
171,6CLOUDLANDGA_361633,6S HAVEN CC_360594,34.81849122,-85.5353055,34.99627529,-90.0485284,230,ac,default,default,6CLOUDLANDGA_361633-6S_HAVEN_CC_360594
172,6CLOUDLANDGA_361633,6WID CRK FP_360068,34.81849122,-85.5353055,34.88515896,-85.75604163,230,ac,default,default,6CLOUDLANDGA_361633-6WID_CRK_FP_360068
173,6CLOUDLANDGA_361633,6WRINGOLD GA_361504,34.81849122,-85.5353055,34.89324284,-85.13750475,230,ac,default,default,6CLOUDLANDGA_361633-6WRINGOLD_GA_361504
174,6CLOUDLANDGA_361633,6YOUNG GA_361454,34.81849122,-85.5353055,34.75072952,-85.27349349,230,ac,default,default,6CLOUDLANDGA_361633-6YOUNG_GA_361454
175,6CLOUDLANDGA_361633,7SHAWNEE FP_360002,34.81849122,-85.5353055,37.150267,-88.778122,345,ac,default,default,6CLOUDLANDGA_361633-7SHAWNEE_FP_360002
176,6CLOUDLANDGA_361633,8ACKERMAN CC_360627,34.81849122,-85.5353055,33.38593855,-89.20997726,500,ac,default,default,6CLOUDLANDGA_361633-8ACKERMAN_CC_360627
177,6CLOUDLANDGA_361633,8ANDERSON TN_360120,34.81849122,-85.5353055,35.94503289,-84.38856432,500,ac,default,default,6CLOUDLANDGA_361633-8ANDERSON_TN_360120
178,6CLOUDLANDGA_361633,8BENTON MS_360612,34.81849122,-85.5353055,35.17466126,-89.74553609,500,ac,default,default,6CLOUDLANDGA_361633-8BENTON_MS_360612
179,6CLOUDLANDGA_361633,8BHAM STEEL_360075,34.81849122,-85.5353055,34.99627529,-90.0485284,500,ac,default,default,6CLOUDLANDGA_361633-8BHAM_STEEL_360075
180,6CLOUDLANDGA_361633,8BR FERRY NP_360052,34.81849122,-85.5353055,34.70520875,-87.11705751,500,ac,default,default,6CLOUDLANDGA_361633-8BR_FERRY_NP_360052
181,6CLOUDLANDGA_361633,8BRADLEY TN_360662,34.81849122,-85.5353055,35.0367008,-84.963798,500,ac,default,default,6CLOUDLANDGA_361633-8BRADLEY_TN_360662
182,6CLOUDLANDGA_361633,8BULL RUN FP_360093,34.81849122,-85.5353055,36.01895969,-84.15785445,500,ac,default,default,6CLOUDLANDGA_361633-8BULL_RUN_FP_360093
183,6CLOUDLANDGA_361633,8CHOCTAW MS_360654,34.81849122,-85.5353055,33.2984397,-89.4127739,500,ac,default,default,6CLOUDLANDGA_361633-8CHOCTAW_MS_360654
184,6CLOUDLANDGA_361633,8CLAY_360688,34.81849122,-85.5353055,33.47863869,-88.74043971,500,ac,default,default,6CLOUDLANDGA_361633-8CLAY_360688
185,6CLOUDLANDGA_361633,8COGEN CALED_360606,34.81849122,-85.5353055,33.64779158,-88.31593565,500,ac,default,default,6CLOUDLANDGA_361633-8COGEN_CALED_360606
186,6CLOUDLANDGA_361633,8CUMBERLAND_360040,34.81849122,-85.5353055,36.3921331,-87.65747953,500,ac,default,default,6CLOUDLANDGA_361633-8CUMBERLAND_360040
187,6CLOUDLANDGA_361633,8DAVIDSON TN_360048,34.81849122,-85.5353055,36.06703747,-86.9841046,500,ac,default,default,6CLOUDLANDGA_361633-8DAVIDSON_TN_360048
188,6CLOUDLANDGA_361633,8E POINT AL_360058,34.81849122,-85.5353055,34.19181783,-86.74805975,500,ac,default,default,6CLOUDLANDGA_361633-8E_POINT_AL_360058
189,6CLOUDLANDGA_361633,8FRANKLIN TN_360069,34.81849122,-85.5353055,35.33506701,-86.11727644,500,ac,default,default,6CLOUDLANDGA_361633-8FRANKLIN_TN_360069
190,6CLOUDLANDGA_361633,8GLEASON CT_360582,34.81849122,-85.5353055,36.24522988,-88.6114255,500,ac,default,default,6CLOUDLANDGA_361633-8GLEASON_CT_360582
191,6CLOUDLANDGA_361633,8HAYWOOD TN_360542,34.81849122,-85.5353055,35.54308246,-89.19654872,500,ac,default,default,6CLOUDLANDGA_361633-8HAYWOOD_TN_360542
192,6CLOUDLANDGA_361633,8HIWASSEE TN_360110,34.81849122,-85.5353055,35.60032498,-84.78911434,500,ac,default,default,6CLOUDLANDGA_361633-8HIWASSEE_TN_360110
193,6CLOUDLANDGA_361633,8JACKSON TN_360019,34.81849122,-85.5353055,35.70901203,-88.79407261,500,ac,default,default,6CLOUDLANDGA_361633-8JACKSON_TN_360019
194,6CLOUDLANDGA_361633,8JVILLE FP_360037,34.81849122,-85.5353055,36.02382902,-87.98154082,500,ac,default,default,6CLOUDLANDGA_361633-8JVILLE_FP_360037
195,6CLOUDLANDGA_361633,8LAG CRK CC_360615,34.81849122,-85.5353055,35.65702785,-89.39460044,500,ac,default,default,6CLOUDLANDGA_361633-8LAG_CRK_CC_360615
196,6CLOUDLANDGA_361633,8LAG CRK CT_360568,34.81849122,-85.5353055,36.27534882,-88.83423675,500,ac,default,default,6CLOUDLANDGA_361633-8LAG_CRK_CT_360568
197,6CLOUDLANDGA_361633,8LIMESTONE_360088,34.81849122,-85.5353055,34.71890958,-86.84630969,500,ac,default,default,6CLOUDLANDGA_361633-8LIMESTONE_360088
198,6CLOUDLANDGA_361633,8MADISON AL_360060,34.81849122,-85.5353055,34.79577878,-86.52158584,500,ac,default,default,6CLOUDLANDGA_361633-8MADISON_AL_360060
199,6CLOUDLANDGA_361633,8MAGNOL CC1_360613,34.81849122,-85.5353055,34.8287922,-89.20041124,500,ac,default,default,6CLOUDLANDGA_361633-8MAGNOL_CC1_360613
200,6CLOUDLANDGA_361633,8MARSHALL KY_360015,34.81849122,-85.5353055,37.02455006,-88.39384277,500,ac,default,default,6CLOUDLANDGA_361633-8MARSHALL_KY_360015
201,6CLOUDLANDGA_361633,8MAURY TN_360050,34.81849122,-85.5353055,35.672863,-87.01861625,500,ac,default,default,6CLOUDLANDGA_361633-8MAURY_TN_360050
202,6CLOUDLANDGA_361633,8MONTGOMERY_360044,34.81849122,-85.5353055,36.59438524,-87.25325857,500,ac,default,default,6CLOUDLANDGA_361633-8MONTGOMERY_360044
203,6CLOUDLANDGA_361633,8PARADIS CC5_360185,34.81849122,-85.5353055,37.25966758,-86.97670194,500,ac,default,default,6CLOUDLANDGA_361633-8PARADIS_CC5_360185
204,6CLOUDLANDGA_361633,8PARADISE CC_360117,34.81849122,-85.5353055,37.259697,-86.976991,500,ac,default,default,6CLOUDLANDGA_361633-8PARADISE_CC_360117
205,6CLOUDLANDGA_361633,8PHIPPS B NP_360102,34.81849122,-85.5353055,36.46070569,-82.80788409,500,ac,default,default,6CLOUDLANDGA_361633-8PHIPPS_B_NP_360102
206,6CLOUDLANDGA_361633,8PIN HOOK TN_360581,34.81849122,-85.5353055,36.04646628,-86.60595108,500,ac,default,default,6CLOUDLANDGA_361633-8PIN_HOOK_TN_360581
207,6CLOUDLANDGA_361633,8PLATEAU TN_360077,34.81849122,-85.5353055,36.05858036,-85.14194112,500,ac,default,default,6CLOUDLANDGA_361633-8PLATEAU_TN_360077
208,6CLOUDLANDGA_361633,8RACCOON MTN_360079,34.81849122,-85.5353055,35.05681146,-85.38724619,500,ac,default,default,6CLOUDLANDGA_361633-8RACCOON_MTN_360079
209,6CLOUDLANDGA_361633,8RUTHERFORD_360010,34.81849122,-85.5353055,35.82791498,-86.59841524,500,ac,default,default,6CLOUDLANDGA_361633-8RUTHERFORD_360010
210,6CLOUDLANDGA_361633,8SEQUOYAH NP_360081,34.81849122,-85.5353055,35.22706031,-85.09419774,500,ac,default,default,6CLOUDLANDGA_361633-8SEQUOYAH_NP_360081
211,6CLOUDLANDGA_361633,8SHAWNEE FP_360001,34.81849122,-85.5353055,37.150267,-88.778122,500,ac,default,default,6CLOUDLANDGA_361633-8SHAWNEE_FP_360001
212,6CLOUDLANDGA_361633,8SHELBY TN_360021,34.81849122,-85.5353055,35.38606284,-89.80340294,500,ac,default,default,6CLOUDLANDGA_361633-8SHELBY_TN_360021
213,6CLOUDLANDGA_361633,8TRICO STEEL_360014,34.81849122,-85.5353055,34.60872576,-87.05506218,500,ac,default,default,6CLOUDLANDGA_361633-8TRICO_STEEL_360014
214,6CLOUDLANDGA_361633,8UNION MS_360033,34.81849122,-85.5353055,34.37783096,-88.85850114,500,ac,default,default,6CLOUDLANDGA_361633-8UNION_MS_360033
215,6CLOUDLANDGA_361633,8VOLUNTEER_360097,34.81849122,-85.5353055,36.1219789,-83.81482256,500,ac,default,default,6CLOUDLANDGA_361633-8VOLUNTEER_360097
216,6CLOUDLANDGA_361633,8WEST POINT_360035,34.81849122,-85.5353055,33.63551392,-88.65363834,500,ac,default,default,6CLOUDLANDGA_361633-8WEST_POINT_360035
217,6CLOUDLANDGA_361633,8WID CRK FP_360065,34.81849122,-85.5353055,34.88726197,-85.75423778,500,ac,default,default,6CLOUDLANDGA_361633-8WID_CRK_FP_360065
218,6CLOUDLANDGA_361633,8WILSON TN_360071,34.81849122,-85.5353055,36.2052377,-86.46506033,500,ac,default,default,6CLOUDLANDGA_361633-8WILSON_TN_360071
219,6CONCORD TN_361509,6COUNTY LINE_360013,34.99679719,-85.1610968,34.74311084,-85.00751569,230,ac,default,default,6CONCORD_TN_361509-6COUNTY_LINE_360013
220,6CONCORD TN_361509,6KENSNGTN GA_361503,34.99679719,-85.1610968,34.81265905,-85.32344844,230,ac,default,default,6CONCORD_TN_361509-6KENSNGTN_GA_361503
221,6CONCORD TN_361509,6LOOPERS FRM_360602,34.99679719,-85.1610968,34.708916,-84.922795,230,ac,default,default,6CONCORD_TN_361509-6LOOPERS_FRM_360602
222,6CONCORD TN_361509,6ROCK SPG GA_361500,34.99679719,-85.1610968,34.83897801,-85.28020801,230,ac,default,default,6CONCORD_TN_361509-6ROCK_SPG_GA_361500
223,6CONCORD TN_361509,6S HAVEN CC_360594,34.99679719,-85.1610968,34.99627529,-90.0485284,230,ac,default,default,6CONCORD_TN_361509-6S_HAVEN_CC_360594
224,6CONCORD TN_361509,6WID CRK FP_360068,34.99679719,-85.1610968,34.88515896,-85.75604163,230,ac,default,default,6CONCORD_TN_361509-6WID_CRK_FP_360068
225,6CONCORD TN_361509,6WRINGOLD GA_361504,34.99679719,-85.1610968,34.89324284,-85.13750475,230,ac,default,default,6CONCORD_TN_361509-6WRINGOLD_GA_361504
226,6CONCORD TN_361509,6YOUNG GA_361454,34.99679719,-85.1610968,34.75072952,-85.27349349,230,ac,default,default,6CONCORD_TN_361509-6YOUNG_GA_361454
227,6CONCORD TN_361509,7SHAWNEE FP_360002,34.99679719,-85.1610968,37.150267,-88.778122,345,ac,default,default,6CONCORD_TN_361509-7SHAWNEE_FP_360002
228,6CONCORD TN_361509,8ACKERMAN CC_360627,34.99679719,-85.1610968,33.38593855,-89.20997726,500,ac,default,default,6CONCORD_TN_361509-8ACKERMAN_CC_360627
229,6CONCORD TN_361509,8ANDERSON TN_360120,34.99679719,-85.1610968,35.94503289,-84.38856432,500,ac,default,default,6CONCORD_TN_361509-8ANDERSON_TN_360120
230,6CONCORD TN_361509,8BENTON MS_360612,34.99679719,-85.1610968,35.17466126,-89.74553609,500,ac,default,default,6CONCORD_TN_361509-8BENTON_MS_360612
231,6CONCORD TN_361509,8BHAM STEEL_360075,34.99679719,-85.1610968,34.99627529,-90.0485284,500,ac,default,default,6CONCORD_TN_361509-8BHAM_STEEL_360075
232,6CONCORD TN_361509,8BR FERRY NP_360052,34.99679719,-85.1610968,34.70520875,-87.11705751,500,ac,default,default,6CONCORD_TN_361509-8BR_FERRY_NP_360052
233,6CONCORD TN_361509,8BRADLEY TN_360662,34.99679719,-85.1610968,35.0367008,-84.963798,500,ac,default,default,6CONCORD_TN_361509-8BRADLEY_TN_360662
234,6CONCORD TN_361509,8BULL RUN FP_360093,34.99679719,-85.1610968,36.01895969,-84.15785445,500,ac,default,default,6CONCORD_TN_361509-8BULL_RUN_FP_360093
235,6CONCORD TN_361509,8CHOCTAW MS_360654,34.99679719,-85.1610968,33.2984397,-89.4127739,500,ac,default,default,6CONCORD_TN_361509-8CHOCTAW_MS_360654
236,6CONCORD TN_361509,8CLAY_360688,34.99679719,-85.1610968,33.47863869,-88.74043971,500,ac,default,default,6CONCORD_TN_361509-8CLAY_360688
237,6CONCORD TN_361509,8COGEN CALED_360606,34.99679719,-85.1610968,33.64779158,-88.31593565,500,ac,default,default,6CONCORD_TN_361509-8COGEN_CALED_360606
238,6CONCORD TN_361509,8CUMBERLAND_360040,34.99679719,-85.1610968,36.3921331,-87.65747953,500,ac,default,default,6CONCORD_TN_361509-8CUMBERLAND_360040
239,6CONCORD TN_361509,8DAVIDSON TN_360048,34.99679719,-85.1610968,36.06703747,-86.9841046,500,ac,default,default,6CONCORD_TN_361509-8DAVIDSON_TN_360048
240,6CONCORD TN_361509,8E POINT AL_360058,34.99679719,-85.1610968,34.19181783,-86.74805975,500,ac,default,default,6CONCORD_TN_361509-8E_POINT_AL_360058
241,6CONCORD TN_361509,8FRANKLIN TN_360069,34.99679719,-85.1610968,35.33506701,-86.11727644,500,ac,default,default,6CONCORD_TN_361509-8FRANKLIN_TN_360069
242,6CONCORD TN_361509,8GLEASON CT_360582,34.99679719,-85.1610968,36.24522988,-88.6114255,500,ac,default,default,6CONCORD_TN_361509-8GLEASON_CT_360582
243,6CONCORD TN_361509,8HAYWOOD TN_360542,34.99679719,-85.1610968,35.54308246,-89.19654872,500,ac,default,default,6CONCORD_TN_361509-8HAYWOOD_TN_360542
244,6CONCORD TN_361509,8HIWASSEE TN_360110,34.99679719,-85.1610968,35.60032498,-84.78911434,500,ac,default,default,6CONCORD_TN_361509-8HIWASSEE_TN_360110
245,6CONCORD TN_361509,8JACKSON TN_360019,34.99679719,-85.1610968,35.70901203,-88.79407261,500,ac,default,default,6CONCORD_TN_361509-8JACKSON_TN_360019
246,6CONCORD TN_361509,8JVILLE FP_360037,34.99679719,-85.1610968,36.02382902,-87.98154082,500,ac,default,default,6CONCORD_TN_361509-8JVILLE_FP_360037
247,6CONCORD TN_361509,8LAG CRK CC_360615,34.99679719,-85.1610968,35.65702785,-89.39460044,500,ac,default,default,6CONCORD_TN_361509-8LAG_CRK_CC_360615
248,6CONCORD TN_361509,8LAG CRK CT_360568,34.99679719,-85.1610968,36.27534882,-88.83423675,500,ac,default,default,6CONCORD_TN_361509-8LAG_CRK_CT_360568
249,6CONCORD TN_361509,8LIMESTONE_360088,34.99679719,-85.1610968,34.71890958,-86.84630969,500,ac,default,default,6CONCORD_TN_361509-8LIMESTONE_360088
250,6CONCORD TN_361509,8MADISON AL_360060,34.99679719,-85.1610968,34.79577878,-86.52158584,500,ac,default,default,6CONCORD_TN_361509-8MADISON_AL_360060
251,6CONCORD TN_361509,8MAGNOL CC1_360613,34.99679719,-85.1610968,34.8287922,-89.20041124,500,ac,default,default,6CONCORD_TN_361509-8MAGNOL_CC1_360613
252,6CONCORD TN_361509,8MARSHALL KY_360015,34.99679719,-85.1610968,37.02455006,-88.39384277,500,ac,default,default,6CONCORD_TN_361509-8MARSHALL_KY_360015
253,6CONCORD TN_361509,8MAURY TN_360050,34.99679719,-85.1610968,35.672863,-87.01861625,500,ac,default,default,6CONCORD_TN_361509-8MAURY_TN_360050
254,6CONCORD TN_361509,8MONTGOMERY_360044,34.99679719,-85.1610968,36.59438524,-87.25325857,500,ac,default,default,6CONCORD_TN_361509-8MONTGOMERY_360044
255,6CONCORD TN_361509,8PARADIS CC5_360185,34.99679719,-85.1610968,37.25966758,-86.97670194,500,ac,default,default,6CONCORD_TN_361509-8PARADIS_CC5_360185
256,6CONCORD TN_361509,8PARADISE CC_360117,34.99679719,-85.1610968,37.259697,-86.976991,500,ac,default,default,6CONCORD_TN_361509-8PARADISE_CC_360117
257,6CONCORD TN_361509,8PHIPPS B NP_360102,34.99679719,-85.1610968,36.46070569,-82.80788409,500,ac,default,default,6CONCORD_TN_361509-8PHIPPS_B_NP_360102
258,6CONCORD TN_361509,8PIN HOOK TN_360581,34.99679719,-85.1610968,36.04646628,-86.60595108,500,ac,default,default,6CONCORD_TN_361509-8PIN_HOOK_TN_360581
259,6CONCORD TN_361509,8PLATEAU TN_360077,34.99679719,-85.1610968,36.05858036,-85.14194112,500,ac,default,default,6CONCORD_TN_361509-8PLATEAU_TN_360077
260,6CONCORD TN_361509,8RACCOON MTN_360079,34.99679719,-85.1610968,35.05681146,-85.38724619,500,ac,default,default,6CONCORD_TN_361509-8RACCOON_MTN_360079
261,6CONCORD TN_361509,8RUTHERFORD_360010,34.99679719,-85.1610968,35.82791498,-86.59841524,500,ac,default,default,6CONCORD_TN_361509-8RUTHERFORD_360010
262,6CONCORD TN_361509,8SEQUOYAH NP_360081,34.99679719,-85.1610968,35.22706031,-85.09419774,500,ac,default,default,6CONCORD_TN_361509-8SEQUOYAH_NP_360081
263,6CONCORD TN_361509,8SHAWNEE FP_360001,34.99679719,-85.1610968,37.150267,-88.778122,500,ac,default,default,6CONCORD_TN_361509-8SHAWNEE_FP_360001
264,6CONCORD TN_361509,8SHELBY TN_360021,34.99679719,-85.1610968,35.38606284,-89.80340294,500,ac,default,default,6CONCORD_TN_361509-8SHELBY_TN_360021
265,6CONCORD TN_361509,8TRICO STEEL_360014,34.99679719,-85.1610968,34.60872576,-87.05506218,500,ac,default,default,6CONCORD_TN_361509-8TRICO_STEEL_360014
266,6CONCORD TN_361509,8UNION MS_360033,34.99679719,-85.1610968,34.37783096,-88.85850114,500,ac,default,default,6CONCORD_TN_361509-8UNION_MS_360033
267,6CONCORD TN_361509,8VOLUNTEER_360097,34.99679719,-85.1610968,36.1219789,-83.81482256,500,ac,default,default,6CONCORD_TN_361509-8VOLUNTEER_360097
268,6CONCORD TN_361509,8WEST POINT_360035,34.99679719,-85.1610968,33.63551392,-88.65363834,500,ac,default,default,6CONCORD_TN_361509-8WEST_POINT_360035
269,6CONCORD TN_361509,8WID CRK FP_360065,34.99679719,-85.1610968,34.88726197,-85.75423778,500,ac,default,default,6CONCORD_TN_361509-8WID_CRK_FP_360065
270,6CONCORD TN_361509,8WILSON TN_360071,34.99679719,-85.1610968,36.2052377,-86.46506033,500,ac,default,default,6CONCORD_TN_361509-8WILSON_TN_360071
271,6COUNTY LINE_360013,6KENSNGTN GA_361503,34.74311084,-85.00751569,34.81265905,-85.32344844,230,ac,default,default,6COUNTY_LINE_360013-6KENSNGTN_GA_361503
272,6COUNTY LINE_360013,6LOOPERS FRM_360602,34.74311084,-85.00751569,34.708916,-84.922795,230,ac,default,default,6COUNTY_LINE_360013-6LOOPERS_FRM_360602
273,6COUNTY LINE_360013,6ROCK SPG GA_361500,34.74311084,-85.00751569,34.83897801,-85.28020801,230,ac,default,default,6COUNTY_LINE_360013-6ROCK_SPG_GA_361500
274,6COUNTY LINE_360013,6S HAVEN CC_360594,34.74311084,-85.00751569,34.99627529,-90.0485284,230,ac,default,default,6COUNTY_LINE_360013-6S_HAVEN_CC_360594
275,6COUNTY LINE_360013,6WID CRK FP_360068,34.74311084,-85.00751569,34.88515896,-85.75604163,230,ac,default,default,6COUNTY_LINE_360013-6WID_CRK_FP_360068
276,6COUNTY LINE_360013,6WRINGOLD GA_361504,34.74311084,-85.00751569,34.89324284,-85.13750475,230,ac,default,default,6COUNTY_LINE_360013-6WRINGOLD_GA_361504
277,6COUNTY LINE_360013,6YOUNG GA_361454,34.74311084,-85.00751569,34.75072952,-85.27349349,230,ac,default,default,6COUNTY_LINE_360013-6YOUNG_GA_361454
278,6COUNTY LINE_360013,7SHAWNEE FP_360002,34.74311084,-85.00751569,37.150267,-88.778122,345,ac,default,default,6COUNTY_LINE_360013-7SHAWNEE_FP_360002
279,6COUNTY LINE_360013,8ACKERMAN CC_360627,34.74311084,-85.00751569,33.38593855,-89.20997726,500,ac,default,default,6COUNTY_LINE_360013-8ACKERMAN_CC_360627
280,6COUNTY LINE_360013,8ANDERSON TN_360120,34.74311084,-85.00751569,35.94503289,-84.38856432,500,ac,default,default,6COUNTY_LINE_360013-8ANDERSON_TN_360120
281,6COUNTY LINE_360013,8BENTON MS_360612,34.74311084,-85.00751569,35.17466126,-89.74553609,500,ac,default,default,6COUNTY_LINE_360013-8BENTON_MS_360612
282,6COUNTY LINE_360013,8BHAM STEEL_360075,34.74311084,-85.00751569,34.99627529,-90.0485284,500,ac,default,default,6COUNTY_LINE_360013-8BHAM_STEEL_360075
283,6COUNTY LINE_360013,8BR FERRY NP_360052,34.74311084,-85.00751569,34.70520875,-87.11705751,500,ac,default,default,6COUNTY_LINE_360013-8BR_FERRY_NP_360052
284,6COUNTY LINE_360013,8BRADLEY TN_360662,34.74311084,-85.00751569,35.0367008,-84.963798,500,ac,default,default,6COUNTY_LINE_360013-8BRADLEY_TN_360662
285,6COUNTY LINE_360013,8BULL RUN FP_360093,34.74311084,-85.00751569,36.01895969,-84.15785445,500,ac,default,default,6COUNTY_LINE_360013-8BULL_RUN_FP_360093
286,6COUNTY LINE_360013,8CHOCTAW MS_360654,34.74311084,-85.00751569,33.2984397,-89.4127739,500,ac,default,default,6COUNTY_LINE_360013-8CHOCTAW_MS_360654
287,6COUNTY LINE_360013,8CLAY_360688,34.74311084,-85.00751569,33.47863869,-88.74043971,500,ac,default,default,6COUNTY_LINE_360013-8CLAY_360688
288,6COUNTY LINE_360013,8COGEN CALED_360606,34.74311084,-85.00751569,33.64779158,-88.31593565,500,ac,default,default,6COUNTY_LINE_360013-8COGEN_CALED_360606
289,6COUNTY LINE_360013,8CUMBERLAND_360040,34.74311084,-85.00751569,36.3921331,-87.65747953,500,ac,default,default,6COUNTY_LINE_360013-8CUMBERLAND_360040
290,6COUNTY LINE_360013,8DAVIDSON TN_360048,34.74311084,-85.00751569,36.06703747,-86.9841046,500,ac,default,default,6COUNTY_LINE_360013-8DAVIDSON_TN_360048
291,6COUNTY LINE_360013,8E POINT AL_360058,34.74311084,-85.00751569,34.19181783,-86.74805975,500,ac,default,default,6COUNTY_LINE_360013-8E_POINT_AL_360058
292,6COUNTY LINE_360013,8FRANKLIN TN_360069,34.74311084,-85.00751569,35.33506701,-86.11727644,500,ac,default,default,6COUNTY_LINE_360013-8FRANKLIN_TN_360069
293,6COUNTY LINE_360013,8GLEASON CT_360582,34.74311084,-85.00751569,36.24522988,-88.6114255,500,ac,default,default,6COUNTY_LINE_360013-8GLEASON_CT_360582
294,6COUNTY LINE_360013,8HAYWOOD TN_360542,34.74311084,-85.00751569,35.54308246,-89.19654872,500,ac,default,default,6COUNTY_LINE_360013-8HAYWOOD_TN_360542
295,6COUNTY LINE_360013,8HIWASSEE TN_360110,34.74311084,-85.00751569,35.60032498,-84.78911434,500,ac,default,default,6COUNTY_LINE_360013-8HIWASSEE_TN_360110
296,6COUNTY LINE_360013,8JACKSON TN_360019,34.74311084,-85.00751569,35.70901203,-88.79407261,500,ac,default,default,6COUNTY_LINE_360013-8JACKSON_TN_360019
297,6COUNTY LINE_360013,8JVILLE FP_360037,34.74311084,-85.00751569,36.02382902,-87.98154082,500,ac,default,default,6COUNTY_LINE_360013-8JVILLE_FP_360037
298,6COUNTY LINE_360013,8LAG CRK CC_360615,34.74311084,-85.00751569,35.65702785,-89.39460044,500,ac,default,default,6COUNTY_LINE_360013-8LAG_CRK_CC_360615
